ref	pos	strand	convertedBaseQualities	convertedBaseCount	unconvertedBaseQualities	unconvertedBaseCount
21	8441275	+	F	1		0
21	8441276	+	F	1		0
21	8441278	+	F	1		0
21	8441281	+	F	1		0
21	8441286	+	F	1		0
21	8441288	+	F	1		0
21	8441312	+	F	1		0
21	8441313	+	F	1		0
21	8441315	+	F	1		0
21	8441317	+	F	1		0
21	8441318	+	F	1		0
21	8441319	+	F	1		0
21	8441320	+	F	1		0
21	8441323	+	F	1		0
21	8441325	+	F	1		0
21	8441326	+	F	1		0
21	8441328	+	F	1		0
21	8441330	+	F	1		0
21	8441339	+	F	1		0
21	8441340	+	F	1		0
21	8441341	+	F	1		0
21	8441346	+	F	1		0
21	8441347	+	F	1		0
21	8441350	+	F	1		0
21	8441355	+	F	1		0
21	8441444	+	F	1		0
21	8441447	+	F	1		0
21	8441448	+	F	1		0
21	8441449	+	F	1		0
21	8441454	+	F	1		0
21	8441465	+	F	1		0
21	8441467	+	F	1		0
21	8441468	+	F	1		0
21	8441471	+	FF	2		0
21	8441477	+	FF	2		0
21	8441484	+	FF	2		0
21	8441485	+	F	1		0
21	8441488	+	F	1		0
21	8441490	+	F	1		0
21	8441495	+	F	1		0
21	8441496	+	F	1		0
21	8441512	+	F	1		0
21	8441513	+	F	1		0
21	8441535	+	F	1		0
21	8441551	+	F	1		0
21	8441566	+	F	1		0
21	8441567	+	F	1		0
21	8441581	+	F	1		0
21	8441591	+	F	1		0
21	8441592	+	F	1		0
21	8441594	+	F	1		0
21	8441596	+	F	1		0
21	8441600	+	F	1		0
21	8441601	+	F	1		0
21	8441603	+	F	1		0
21	8441604	+	F	1		0
21	8441820	+	F	1		0
21	8441821	+	F	1		0
21	8441823	+	F:	2		0
21	8441824	+	FF	2		0
21	8441828	+	FF	2		0
21	8441830	+	FF	2		0
21	8441835	+	FFF	3		0
21	8441836	+	FFF	3		0
21	8441838	+	FFF	3		0
21	8441839	+	FFF	3		0
21	8441841	+	FFF	3		0
21	8441844	+	FFF	3		0
21	8441849	+	FFF	3		0
21	8441851	+	FFF	3		0
21	8441852	+	FFF	3		0
21	8441854	+	FFF	3		0
21	8441857	+	FFF	3		0
21	8441858	+	F	1		0
21	8441861	+	F	1		0
21	8441863	+	F	1		0
21	8441864	+	F	1		0
21	8441869	+	F	1		0
21	8441872	+	F	1		0
21	8442081	+	F	1		0
21	8442083	+	F	1		0
21	8442085	+	F	1		0
21	8442086	+	F	1		0
21	8442091	+	F	1		0
21	8442092	+	F	1		0
21	8442093	+	F	1		0
21	8442098	+	F	1		0
21	8442099	+	F	1		0
21	8442107	+	:	1		0
21	8442112	+	:	1		0
21	8442113	+	F	1		0
21	8442114	+	F	1		0
21	8442117	+	F	1		0
21	8442119	+	F	1		0
21	8442120	+	F	1		0
21	8442122	+	F	1		0
21	8442523	+	F	1		0
21	8442524	+	F	1		0
21	8442529	+	F	1		0
21	8442531	+	F	1		0
21	8442581	+	F	1		0
21	8442582	+	F	1		0
21	8442584	+	F	1		0
21	8442586	+	FF	2		0
21	8442587	+	FF	2		0
21	8442591	+	FF	2		0
21	8442592	+	FF	2		0
21	8442594	+	FF	2		0
21	8442595	+	FF	2		0
21	8442601	+	FF	2		0
21	8442603	+	FF	2		0
21	8442605	+	FF	2		0
21	8442606	+	FF	2		0
21	8442608	+	FF	2		0
21	8442609	+	FF	2		0
21	8442612	+	FF	2		0
21	8442613	+	FF	2		0
21	8442614	+	FF	2		0
21	8442617	+	FF	2		0
21	8442619	+	FF	2		0
21	8442621	+	FF	2		0
21	8442622	+	FF	2		0
21	8442623	+	FF	2		0
21	8442625	+	FF	2		0
21	8442626	+	F	1		0
21	8442628	+	FF	2		0
21	8442630	+	F	1		0
21	8442631	+	F	1		0
21	8442644	+	FF	2		0
21	8442646	+	FF	2		0
21	8442650	+	FF	2		0
21	8442652	+	FF	2		0
21	8442654	+	FF	2		0
21	8442664	+	FF	2		0
21	8442665	+	FF	2		0
21	8442666	+	FF	2		0
21	8442680	+	F	1		0
21	8442780	+	F	1		0
21	8442785	+	F	1		0
21	8442789	+	F	1		0
21	8442790	+	F	1		0
21	8442793	+	F	1		0
21	8442800	+	F	1		0
21	8442806	+		0	F	1
21	8442807	+	F	1		0
21	8442808	+	F	1		0
21	8442810	+	F	1		0
21	8442811	+	F	1		0
21	8442819	+	F	1		0
21	8442820	+	F	1		0
21	8442821	+	F	1		0
21	8442823	+	,	1		0
21	8442831	+	F	1		0
21	8442835	+	F	1		0
21	8442992	+	F	1		0
21	8442993	+	F	1		0
21	8443001	+	F	1		0
21	8443002	+	F	1		0
21	8443004	+	F	1		0
21	8443015	+	FFF	3		0
21	8443020	+	FFF	3		0
21	8443024	+	FFF	3		0
21	8443026	+	FFF	3		0
21	8443029	+	FF	2		0
21	8443038	+	FF	2		0
21	8443039	+	FF	2		0
21	8443043	+	FF	2		0
21	8443045	+	FF	2		0
21	8443046	+	FF	2		0
21	8443108	+	FF	2		0
21	8443111	+	FF	2		0
21	8443116	+	FF	2		0
21	8443122	+	FF	2		0
21	8443123	+	FF	2		0
21	8443132	+	FF	2		0
21	8443138	+	FF	2		0
21	8443139	+	FF	2		0
21	8443141	+	F:	2		0
21	8443156	+	FF	2		0
21	8443159	+	FF	2		0
21	8443161	+	FF	2		0
21	8443163	+	FF	2		0
21	8443164	+	F	1		0
21	8443371	+	F	1		0
21	8443373	+	F	1		0
21	8443374	+	F	1		0
21	8443375	+	F	1		0
21	8443377	+	F	1		0
21	8443379	+	F	1		0
21	8443380	+	F	1		0
21	8443381	+	F	1		0
21	8443382	+	F	1		0
21	8443384	+	F	1		0
21	8443386	+	F	1		0
21	8443387	+	F	1		0
21	8443388	+	F	1		0
21	8443389	+	F	1		0
21	8443391	+	F	1		0
21	8443392	+	F	1		0
21	8443393	+	F	1		0
21	8443394	+	F	1		0
21	8443395	+	F	1		0
21	8443400	+	FF	2		0
21	8443401	+	FF	2		0
21	8443402	+	FF	2		0
21	8443403	+	FF	2		0
21	8443405	+	FF	2		0
21	8443409	+	FF	2		0
21	8443411	+	FF	2		0
21	8443414	+	FF	2		0
21	8443416	+	FF	2		0
21	8443417	+	FF	2		0
21	8443419	+	FF	2		0
21	8443422	+	FF	2		0
21	8443434	+	F	1		0
21	8443435	+	F	1		0
21	8443437	+	F	1		0
21	8443440	+	F	1		0
21	8443447	+	F	1		0
21	8443448	+	F	1		0
21	8443455	+	F	1		0
21	8443456	+	F	1		0
21	8443491	+	F	1		0
21	8443496	+	FF	2		0
21	8443510	+	FF	2		0
21	8443518	+	FF	2		0
21	8443522	+	FF	2		0
21	8443528	+	FF	2		0
21	8443537	+	F	1		0
21	8443538	+	F	1		0
21	8443637	+	F	1		0
21	8443642	+	F	1		0
21	8443643	+	F	1		0
21	8443644	+	F	1		0
21	8443646	+	F	1		0
21	8443649	+	F	1		0
21	8443650	+	F	1		0
21	8443654	+	FF	2		0
21	8443665	+	F	1		0
21	8443671	+	F	1		0
21	8443676	+	F	1		0
21	8443677	+	F	1		0
21	8443772	+	F	1		0
21	8443774	+	F	1		0
21	8443779	+	F	1		0
21	8443791	+	:	1		0
21	8443796	+	F	1		0
21	8443798	+	F	1		0
21	8443799	+	F	1		0
21	8443800	+	F	1		0
21	8443812	+	F	1		0
21	8443814	+	,	1		0
21	8443815	+	F	1		0
21	8443816	+	F	1		0
21	8443817	+	F	1		0
21	8443913	+	FF	2		0
21	8443915	+	FF	2		0
21	8443917	+	FF	2		0
21	8443919	+	FF	2		0
21	8443920	+	FF	2		0
21	8443924	+	FF	2		0
21	8443925	+	:F	2		0
21	8443929	+	FF	2		0
21	8443930	+	FF	2		0
21	8443931	+	FF	2		0
21	8443936	+	FF	2		0
21	8443937	+	FF	2		0
21	8443939	+	FF	2		0
21	8443942	+	FF	2		0
21	8443947	+	F	1		0
21	8443949	+	F	1		0
21	8443950	+	F	1		0
21	8443965	+	F	1		0
21	8443969	+	F	1		0
21	8443979	+	FF	2		0
21	8443998	+	FFF	3		0
21	8444001	+	FFF	3		0
21	8444005	+	FFF	3		0
21	8444006	+	FFF	3		0
21	8444011	+	FF	2		0
21	8444012	+	FF	2		0
21	8444017	+	F	1		0
21	8444020	+	F	1		0
21	8444721	+	F	1		0
21	8444723	+	F	1		0
21	8444724	+	F	1		0
21	8444726	+	F	1		0
21	8444729	+	F	1		0
21	8444730	+	F	1		0
21	8444733	+	F	1		0
21	8444735	+	F	1		0
21	8444736	+	F	1		0
21	8444740	+	F	1		0
21	8444743	+	F	1		0
21	8444744	+	F	1		0
21	8444747	+	FF	2		0
21	8444754	+	FF	2		0
21	8444760	+	F	1		0
21	8444764	+	F	1		0
21	8444765	+	F	1		0
21	8444774	+	F	1		0
21	8444775	+	F	1		0
21	8444778	+	F	1		0
21	8444792	+	F	1		0
21	8444797	+	FF	2		0
21	8444800	+	FF	2		0
21	8444802	+	FF	2		0
21	8444808	+	FF	2		0
21	8444809	+	FF	2		0
21	8444810	+	FF	2		0
21	8444812	+	FF	2		0
21	8444815	+	F	1		0
21	8444825	+	F	1		0
21	8444827	+	F	1		0
21	8444838	+	F	1		0
21	8444841	+	F	1		0
21	8444842	+	F	1		0
21	8444843	+	F	1		0
21	8445052	+	F	1		0
21	8445053	+	F	1		0
21	8445061	+	F	1		0
21	8445066	+	F	1		0
21	8445068	+	F	1		0
21	8445073	+	F	1		0
21	8445077	+	F	1		0
21	8445079	+	F	1		0
21	8445090	+	F	1		0
21	8445170	+	F	1		0
21	8445171	+	F	1		0
21	8445172	+	F	1		0
21	8445175	+	F	1		0
21	8445179	+	F	1		0
21	8445180	+	F	1		0
21	8445182	+	F	1		0
21	8445183	+	F	1		0
21	8445193	+	F	1		0
21	8445194	+	F	1		0
21	8445196	+	F	1		0
21	8445199	+	F	1		0
21	8445201	+	F	1		0
21	8445206	+	F	1		0
21	8445214	+	F	1		0
21	8445216	+	F	1		0
21	8445220	+	F	1		0
21	8445221	+	F	1		0
21	8445222	+	F	1		0
21	8445256	+	F	1		0
21	8445258	+	F	1		0
21	8445261	+	F	1		0
21	8445265	+	FF	2		0
21	8445267	+	FF	2		0
21	8445268	+	FF	2		0
21	8445272	+	FF	2		0
21	8445274	+	FF	2		0
21	8445275	+	FF	2		0
21	8445276	+	FF	2		0
21	8445279	+	FF	2		0
21	8445280	+	FF	2		0
21	8445282	+	FF	2		0
21	8445284	+	FF	2		0
21	8445286	+	FF	2		0
21	8445287	+	FF	2		0
21	8445290	+	FF	2		0
21	8445291	+	FF	2		0
21	8445295	+	FF	2		0
21	8445297	+	FF	2		0
21	8445300	+	FF	2		0
21	8445301	+	FF	2		0
21	8445302	+	FF	2		0
21	8445304	+	FF	2		0
21	8445306	+	FF	2		0
21	8445307	+	:F	2		0
21	8445734	+	F	1		0
21	8445735	+	F	1		0
21	8445738	+	FFF	3		0
21	8445740	+	FFF	3		0
21	8445745	+	FFF	3		0
21	8445754	+	FFF	3		0
21	8445755	+	FFF	3		0
21	8445757	+	FFF	3		0
21	8445763	+	FFFF	4		0
21	8445767	+	FFFF	4		0
21	8445782	+	FFFF	4		0
21	8445787	+	FFF	3		0
21	8445795	+	FFF:F	5		0
21	8445796	+	FFFFF	5		0
21	8445804	+	FFFF	4		0
21	8445809	+	FFFF	4		0
21	8445812	+	FFF	3		0
21	8445813	+	FFF	3		0
21	8445816	+	FFF	3		0
21	8445862	+	F	1		0
21	8445867	+	F	1		0
21	8445872	+	F	1		0
21	8445875	+	F	1		0
21	8445878	+	F	1		0
21	8445880	+	:	1		0
21	8445881	+	F	1		0
21	8445883	+	F	1		0
21	8445888	+	F	1		0
21	8445889	+	F	1		0
21	8445891	+	F	1		0
21	8445898	+	FF	2		0
21	8445899	+	FF	2		0
21	8445901	+	FF	2		0
21	8445908	+	FF	2		0
21	8445909	+	FF	2		0
21	8445913	+	FF	2		0
21	8445914	+	F:	2		0
21	8445915	+	FF	2		0
21	8445916	+	FF	2		0
21	8445917	+	FF	2		0
21	8445919	+	FF	2		0
21	8445920	+	FF	2		0
21	8445924	+	FF	2		0
21	8445925	+	FF	2		0
21	8445926	+	FF	2		0
21	8445927	+	FF	2		0
21	8445929	+	FF	2		0
21	8445930	+	F	1		0
21	8445933	+	F	1		0
21	8445943	+	F	1		0
21	8445944	+	F	1		0
21	8445945	+	F	1		0
21	8445946	+	F	1		0
21	8445947	+	F	1		0
21	8445949	+	F	1		0
21	8445950	+	F	1		0
21	8445952	+	F	1		0
21	8445954	+	F	1		0
21	8445956	+	F	1		0
21	8445957	+	F	1		0
21	8445958	+	F	1		0
21	8445959	+	F	1		0
21	8445961	+	F	1		0
21	8445963	+	F	1		0
21	8445965	+	F	1		0
21	8445967	+	F	1		0
21	8445975	+	F	1		0
21	8446131	+	F	1		0
21	8446137	+	F	1		0
21	8446145	+	F	1		0
21	8446149	+	F	1		0
21	8446154	+	F	1		0
21	8446159	+	F	1		0
21	8446162	+	F	1		0
21	8446164	+	F	1		0
21	8446165	+	F	1		0
21	8446166	+	F	1		0
21	8446168	+	F	1		0
21	8446170	+	F	1		0
21	8461887	-	F	1		0
21	8461903	-	F	1		0
21	8461907	-	:	1		0
21	8461919	-	F	1		0
21	8461923	-	F	1		0
21	8472193	+	F	1		0
21	8472195	+	F	1		0
21	8472196	+	F	1		0
21	8472197	+	F	1		0
21	8472204	+	F	1		0
21	8472213	+	F	1		0
21	8472217	+	F	1		0
21	8472223	+	F	1		0
21	8472224	+	F	1		0
21	8472226	+	F	1		0
21	8472227	+	F	1		0
21	8472229	+	F	1		0
21	8472230	+	F	1		0
21	8472231	+	F	1		0
21	8472232	+	F	1		0
21	8472233	+	F	1		0
21	8472236	+	F	1		0
21	8472237	+	F	1		0
21	8988302	+	F	1		0
21	8988304	+	F	1		0
21	8988305	+	F	1		0
21	8988307	+	F	1		0
21	8988309	+	F	1		0
21	8988310	+	F	1		0
21	8988313	+	F	1		0
21	8988322	+	FF	2		0
21	8988333	+	FF	2		0
21	8988339	+	:F	2		0
21	8988345	+	FF	2		0
21	8988349	+	FF	2		0
21	8988350	+	FF	2		0
21	8988353	+	FF	2		0
21	8988357	+	F	1		0
21	8988359	+	F	1		0
21	8988363	+	F	1		0
21	8988466	+	F	1		0
21	8988474	+	F	1		0
21	8988475	+	F	1		0
21	8988477	+	F	1		0
21	8988481	+	F	1		0
21	8988486	+	F	1		0
21	8988488	+	F	1		0
21	8988490	+	F	1		0
21	8988492	+	F	1		0
21	8988493	+	F	1		0
21	8988494	+	F	1		0
21	8988495	+	F	1		0
21	8988496	+	F	1		0
21	8988497	+	F	1		0
21	8988502	+	F	1		0
21	8988505	+		0	F	1
21	8988508	+	F	1		0
21	8988511	+	F	1		0
21	8988512	+	F	1		0
21	8988513	+	F	1		0
21	8988588	+	,	1		0
21	8988595	+	,	1		0
21	8988600	+	:	1		0
21	8988601	+	F	1		0
21	8988612	+	FF	2		0
21	8988613	+	F:	2		0
21	8988621	+	F	1		0
21	8988624	+	F	1		0
21	8988627	+	F	1		0
21	8988628	+	F	1		0
21	8988630	+	F	1		0
21	8988633	+	F	1		0
21	8988634	+	F	1		0
21	8988643	+	F	1		0
21	8988646	+	F	1		0
21	8988650	+	F	1		0
21	8988652	+	F	1		0
21	8988654	+	FF	2		0
21	8988661	+	FFF	3		0
21	8988662	+	FFF	3		0
21	8988663	+	FFF	3		0
21	8988665	+	FF	2		0
21	8988667	+	F	1	F	1
21	8988668	+	FF	2		0
21	8988669	+	F:	2		0
21	8988672	+	FF	2		0
21	8988673	+	FF	2		0
21	8988674	+	FF	2		0
21	8988688	+	FF	2		0
21	8988698	+	FF	2		0
21	8988703	+	FF	2		0
21	8988708	+	FF	2		0
21	8988710	+	:F	2		0
21	8988714	+	FF	2		0
21	8988719	+	F	1		0
21	8988720	+	F	1		0
21	8988721	+	F	1		0
21	13762544	+	F	1		0
21	13762545	+	F	1		0
21	13762551	+	F	1		0
21	13762553	+	F	1		0
21	13762558	+	F	1		0
21	13762560	+	F	1		0
21	13762563	+	F	1		0
21	23092034	+	F	1		0
21	23092040	+	F	1		0
21	23092041	+	F	1		0
21	23092042	+	F	1		0
21	23092049	+	F	1		0
21	23092055	+	F	1		0
21	23092058	+	F	1		0
21	23092065	+	F	1		0
21	23092066	+	F	1		0
21	23092076	+	F	1		0
21	23092077	+	F	1		0
21	23092080	+	F	1		0
21	23092082	+	F	1		0
21	23092084	+	F	1		0
21	23092086	+	F	1		0
21	23092087	+	F	1		0
21	23092090	+	F	1		0
21	23092091	+	F	1		0
21	23092096	+	F	1		0
21	23391267	+	F	1		0
21	23391268	+	F	1		0
21	23391269	+	F	1		0
21	27420745	-	F	1		0
21	27420746	-	F	1		0
21	27420748	-	F	1		0
21	27420750	-	:	1		0
21	27420751	-	F	1		0
21	27420753	-	F	1		0
21	27420762	-	F	1		0
21	27420763	-	F	1		0
21	27420768	-	F	1		0
21	27420769	-	F	1		0
21	27420772	-	F	1		0
21	27420781	-	F	1		0
21	27420787	-	:	1		0
21	27420808	-	FF	2		0
21	27420809	-	FF	2		0
21	27420819	-	FFF	3		0
21	27420820	-	FFF	3		0
21	27420821	-	FFF	3		0
21	27420824	-	FFF	3		0
21	27420831	-	FFF	3		0
21	27420832	-	FFF	3		0
21	27420833	-	FFF	3		0
21	27420839	-	FF	2		0
21	27420841	-	F	1		0
21	27420842	-	F	1		0
21	27420846	-	F	1		0
21	27420849	-	F	1		0
21	28702045	-	F	1		0
21	28702058	-	F	1		0
21	29067022	-	F	1		0
21	29067023	-	F	1		0
21	29067026	-	F	1		0
21	29067035	-	:	1		0
21	29067037	-	F	1		0
21	29067045	-	F	1		0
21	29067048	-	F	1		0
21	29067049	-	F	1		0
21	36050417	+	F	1		0
21	36050419	+	F	1		0
21	36050422	+	F	1		0
21	36050423	+	F	1		0
21	36050426	+	F	1		0
21	36050427	+	F	1		0
21	36050428	+	F	1		0
21	36050430	+	F	1		0
21	36050444	+	F	1		0
21	36050451	+	F	1		0
21	36050452	+	F	1		0
21	36050455	+	F	1		0
21	36050456	+	F	1		0
21	36050457	+	F	1		0
21	41257324	+	F	1		0
21	41275377	+	F	1		0
21	41275383	+	F	1		0
21	41275386	+	F	1		0
21	41275392	+	F	1		0
21	41275401	+	F	1		0
21	41275402	+	F	1		0
21	41275406	+	F	1		0
21	41275407	+	F	1		0
21	41275411	+	F	1		0
21	41275413	+	F	1		0
21	41275416	+	F	1		0
21	43104325	-	F	1		0
21	43104328	-	F	1		0
21	43104329	-	F	1		0
21	43104336	-	F	1		0
21	43104338	-	F	1		0
21	43104344	-	FF	2		0
21	43104346	-	FF	2		0
21	43104348	-	FF	2		0
21	43104354	-	FF	2		0
21	43104362	-	FF	2		0
21	43104365	-	FF	2		0
21	43104370	-	F	1		0
21	43415361	-	F	1		0
21	43415362	-	F	1		0
21	43415363	-	F	1		0
21	43415366	-	F	1		0
21	43415367	-	F	1		0
21	43415368	-	F	1		0
21	43415372	-	F	1		0
21	43415373	-	F	1		0
21	43415374	-	F	1		0
21	43415375	-	F	1		0
21	43415376	-	F	1		0
21	43415378	-	F	1		0
21	43415379	-	F	1		0
21	43415380	-	F	1		0
21	43415381	-	F	1		0
21	43415385	-	F	1		0
21	43415386	-	F	1		0
21	43415392	-	F	1		0
21	43415393	-	F	1		0
21	43415394	-	F	1		0
21	43415396	-	F	1		0
21	43415399	-	F	1		0
21	43415404	-	F	1		0
21	43415410	-	F	1		0
21	43415413	-	F	1		0
21	43415421	-	F	1		0
21	43415423	-	F	1		0
21	43415424	-	F	1		0
21	43419192	-	F	1		0
21	43419195	-	F	1		0
21	43419196	-	F	1		0
21	43419205	-	F	1		0
21	43419208	-	F	1		0
21	43419211	-	F	1		0
21	43419214	-	F	1		0
21	43419215	-	F	1		0
21	43419224	-	F	1		0
21	43419225	-	F	1		0
21	43419226	-	F	1		0
21	43419229	-	F	1		0
21	43419235	-	F	1		0
21	43419236	-	F	1		0
21	43419237	-	F	1		0
21	43419394	-	F	1		0
21	43419395	-	:	1		0
21	43419397	-	:	1		0
21	43419398	-	F	1		0
21	43419401	-	F	1		0
21	43419402	-	F	1		0
21	43419406	-	F	1		0
21	43419413	-	F	1		0
21	43419414	-	F	1		0
21	43419418	-	F	1		0
21	43419420	-	F	1		0
21	43419421	-	F	1		0
21	43419424	-	F	1		0
21	43419426	-	F	1		0
21	43419427	-	F	1		0
21	43419428	-	F	1		0
21	43419433	-	F	1		0
21	43419437	-	F	1		0
21	43419438	-	F	1		0
21	43419441	-	:	1		0
21	43419442	-	F	1		0
21	43419445	-	F	1		0
21	43419446	-	F	1		0
21	43421086	-	F	1		0
21	43421089	-	F	1		0
21	43421090	-	F	1		0
21	43421091	-	F	1		0
21	43421092	-	F	1		0
21	43421094	-	F	1		0
21	43421096	-	F	1		0
21	43421101	-	F	1		0
21	43421104	-	F	1		0
21	43421109	-	F	1		0
21	43421110	-	F	1		0
21	43421113	-	F	1		0
21	43421118	-	F	1		0
21	43421125	-	F	1		0
21	43421130	-	F	1		0
21	43421131	-	F	1		0
21	43421246	-	F	1		0
21	43421249	-	F	1		0
21	44103998	+	F	1		0
21	44104001	+	F	1		0
21	44104002	+	F	1		0
21	44104008	+	F	1		0
21	44104009	+	F	1		0
21	44104011	+	F	1		0
21	44104016	+	F	1		0
21	44104017	+	F	1		0
21	44104019	+	F	1		0
21	44104021	+	F	1		0
21	44104028	+	F	1		0
21	44104033	+	F	1		0
21	44113834	+	F	1		0
21	44113837	+	F	1		0
21	44113840	+	F	1		0
21	44114183	+	F	1		0
21	44114188	+	F	1		0
21	44114190	+	F	1		0
21	44114193	+	F	1		0
21	44114198	+	F	1		0
21	44114201	+	F	1		0
21	44114202	+	F	1		0
21	44114207	+	F	1		0
21	44114210	+	F	1		0
21	44676439	-	F	1		0
21	44676440	-	F	1		0
21	44676443	-	F	1		0
21	44676444	-	F	1		0
21	44676452	-	F	1		0
21	44676453	-	F	1		0
21	44676465	-	F	1		0
21	44676471	-	F	1		0
21	46294342	+	F	1		0
21	46294344	+	F	1		0
21	46294356	+	F	1		0
21	46294357	+	F	1		0
21	46294359	+	F	1		0
21	46294360	+	F	1		0
21	46294361	+	F	1		0
21	46294363	+	F	1		0
21	46294370	+	F	1		0
21	46294371	+	F	1		0
21	46294375	+	F	1		0
21	46294376	+	F	1		0
21	46294377	+	F	1		0
21	46294381	+	F	1		0
21	46294382	+	F	1		0
21	46294383	+	F	1		0
21	46294388	+	F	1		0
21	46294390	+	F	1		0
22	17613303	-	F	1		0
22	17613306	-	F	1		0
22	17613319	-	F	1		0
22	17619465	-	F	1		0
22	17619480	-	F	1		0
22	18093222	-	F	1		0
22	18093223	-	F	1		0
22	18093231	-	F	1		0
22	18093237	-	F	1		0
22	19792551	+	:	1		0
22	19792552	+	:	1		0
22	19792557	+	:	1		0
22	19792560	+	F	1		0
22	19792561	+	:	1		0
22	19792565	+	:	1		0
22	19792568	+	:	1		0
22	19792571	+	F	1		0
22	19792573	+	F	1		0
22	19792576	+	F	1		0
22	19792579	+	F	1		0
22	19792585	+	F	1		0
22	19792589	+	F	1		0
22	19792590	+	F	1		0
22	19792591	+	F	1		0
22	19792593	+	F	1		0
22	19792599	+	F	1		0
22	20125331	+	F	1		0
22	20125332	+	F	1		0
22	20125333	+	F	1		0
22	20125336	+	F	1		0
22	20125338	+	F	1		0
22	20125345	+	F	1		0
22	20125348	+	F	1		0
22	20125349	+	F	1		0
22	20125353	+	F	1		0
22	20125354	+	F	1		0
22	20125360	+	F	1		0
22	20125366	+	F	1		0
22	20125368	+	F	1		0
22	20125369	+	F	1		0
22	20125370	+	F	1		0
22	20125372	+	F	1		0
22	21611008	+	F	1		0
22	21611009	+	F	1		0
22	21611015	+	F	1		0
22	21611022	+	F	1		0
22	21611023	+	F	1		0
22	21611026	+	F	1		0
22	21611029	+	F	1		0
22	21611030	+	F	1		0
22	21621559	+	F	1		0
22	21621561	+	F	1		0
22	21621562	+	F	1		0
22	21621563	+	F	1		0
22	21621565	+	F	1		0
22	21621568	+	F	1		0
22	21621572	+	F	1		0
22	21621576	+	F	1		0
22	21621577	+	F	1		0
22	21621581	+	F	1		0
22	21621591	+	F	1		0
22	21621593	+	F	1		0
22	24269556	-	F	1		0
22	24269558	-	F	1		0
22	24269559	-	F	1		0
22	24269561	-	F	1		0
22	24269564	-	F	1		0
22	24269565	-	F	1		0
22	24269566	-	F	1		0
22	24269568	-	F	1		0
22	24269569	-	F	1		0
22	24269572	-	F	1		0
22	24269573	-	F	1		0
22	24269585	-	F	1		0
22	24269586	-	F	1		0
22	24269587	-	F	1		0
22	24269588	-	F	1		0
22	24712398	+	F	1		0
22	28795109	-	F	1		0
22	28795110	-	F	1		0
22	28795118	-	F	1		0
22	28795129	-	F	1		0
22	28795130	-	F	1		0
22	28795133	-	F	1		0
22	28795135	-	F	1		0
22	28795141	-	F	1		0
22	28795146	-	F	1		0
22	28795147	-	F	1		0
22	28795152	-	F	1		0
22	28795153	-	F	1		0
22	28795154	-	F	1		0
22	32039856	+	F	1		0
22	32039869	+	FFFFF	5		0
22	32039872	+	FFFFF	5		0
22	32039879	+	FF:FF	5		0
22	32039880	+	FFFFF	5		0
22	32039882	+	FFFFF	5		0
22	32039888	+	FFF::	5		0
22	32039889	+	FFFFF	5		0
22	32039904	+	FFF	3		0
22	32039907	+	FFF	3		0
22	32039912	+	FFF	3		0
22	39314779	-	F	1		0
22	39314780	-	F	1		0
22	39314788	-	F	1		0
22	39314790	-	F	1		0
22	39314793	-	F	1		0
22	39314794	-	F	1		0
22	39314799	-	F	1		0
22	39314800	-	F	1		0
22	39314802	-	F	1		0
22	39314803	-	F	1		0
22	39314804	-	F	1		0
22	39314809	-	F	1		0
22	39314811	-	F	1		0
22	39314812	-	F	1		0
22	39314813	-	F	1		0
22	39316739	-	F	1		0
22	39316751	-	F	1		0
22	39316754	-	F	1		0
22	39316757	-	FF	2		0
22	39316760	-	FF	2		0
22	39316771	-	FF	2		0
22	39316774	-	FF	2		0
22	39316781	-	FF	2		0
22	39316795	-	F	1		0
22	39522460	+	F	1		0
22	39522462	+	F	1		0
22	39522466	+	F	1		0
22	39522476	+	FF	2		0
22	39522483	+	FF	2		0
22	39522497	+	FF	2		0
22	39522502	+	FFF	3		0
22	39522504	+	FFF	3		0
22	39522517	+	F	1		0
22	39522523	+	F	1		0
22	39522524	+	F	1		0
22	39522525	+	F	1		0
22	39522529	+	F	1		0
22	39522530	+	F	1		0
22	39522539	+	F	1		0
22	39522540	+	F	1		0
22	39522545	+	F	1		0
22	39522546	+	F	1		0
22	40830857	-	F	1		0
22	40830866	-	F	1		0
22	40830868	-	F	1		0
22	40830881	-	F	1		0
22	40830897	-	F	1		0
22	40832626	-	F	1		0
22	40832627	-	F	1		0
22	40832631	-	F	1		0
22	40832632	-	F	1		0
22	40832633	-	F	1		0
22	40832637	-	F	1		0
22	40832643	-	F	1		0
22	40832644	-	F	1		0
22	40832645	-	F	1		0
22	40832648	-	F	1		0
22	40832659	-	F	1		0
22	40832661	-	F	1		0
22	40832662	-	F	1		0
22	40832667	-	F	1		0
22	41074275	-	F	1		0
22	41074276	-	F	1		0
22	41074278	-	F	1		0
22	41074284	-	F	1		0
22	41074286	-	F	1		0
22	41074290	-	F	1		0
22	41074291	-	F	1		0
22	41074292	-	F	1		0
22	41074294	-	F	1		0
22	41074295	-	F	1		0
22	41074297	-	F	1		0
22	41074302	-	F	1		0
22	41074308	-	F	1		0
22	41636130	+	F	1		0
22	41636133	+	F	1		0
22	41636142	+	F	1		0
22	41636148	+	F	1		0
22	41636155	+	,	1		0
22	41636161	+	F	1		0
22	41636163	+	F	1		0
22	41636168	+	F	1		0
22	42776810	-	F	1		0
22	42776811	-	F	1		0
22	42776812	-	F	1		0
